participant_id,run_timestamp,key_black,key_white,keymap_flip,block,block_idx,trial,global_trial,difficulty_mode,delta_fixed_mean,delta_fixed_sd,delta_stair_realised,delta_stair_mean,delta_step_down_used,delta_step_up_used,vblack_prop,n_vblack,n_vwhite,auto_on,aid_accuracy_setting,stimulus,aid_label,aid_correct,aid_onset_ms,aid_onset_ms_rel,response,correct,feedback,rt_s,rt_ms
1,20260325_120141,D,J,False,MANUAL,2,352,652,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5380522925284134,1937,1663,0,,BLACK,,,0,,BLACK,True,CORRECT,7.373611343999073,7373.611343999073
1,20260325_120141,D,J,False,MANUAL,2,353,653,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.45050533234331597,1622,1978,0,,WHITE,,,0,,WHITE,True,CORRECT,1.778644264999457,1778.644264999457
1,20260325_120141,D,J,False,MANUAL,2,354,654,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5490879684239692,1977,1623,0,,BLACK,,,0,,BLACK,True,CORRECT,4.295356818000073,4295.356818000073
1,20260325_120141,D,J,False,MANUAL,2,355,655,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.43703793609889013,1573,2027,0,,WHITE,,,0,,WHITE,True,CORRECT,3.1340555810002115,3134.0555810002115
1,20260325_120141,D,J,False,MANUAL,2,356,656,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5594457677285708,2014,1586,0,,BLACK,,,0,,BLACK,True,CORRECT,4.632092465000824,4632.092465000824
1,20260325_120141,D,J,False,MANUAL,2,357,657,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4580094742540042,1649,1951,0,,WHITE,,,0,,WHITE,True,CORRECT,0.9894994999995106,989.4994999995106
1,20260325_120141,D,J,False,MANUAL,2,358,658,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.45501136666362174,1638,1962,0,,WHITE,,,0,,WHITE,True,CORRECT,2.5224223710010847,2522.4223710010847
1,20260325_120141,D,J,False,MANUAL,2,359,659,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4540235897083551,1634,1966,0,,WHITE,,,0,,WHITE,True,CORRECT,4.612590504999389,4612.590504999389
1,20260325_120141,D,J,False,MANUAL,2,360,660,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4599268677670027,1656,1944,0,,WHITE,,,0,,WHITE,True,CORRECT,3.817437855999742,3817.437855999742
1,20260325_120141,D,J,False,MANUAL,2,361,661,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.567413101865227,2043,1557,0,,BLACK,,,0,,BLACK,True,CORRECT,1.8296573420011555,1829.6573420011555
1,20260325_120141,D,J,False,MANUAL,2,362,662,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5698723369660493,2052,1548,0,,BLACK,,,0,,BLACK,True,CORRECT,5.3974917420000565,5397.491742000057
1,20260325_120141,D,J,False,MANUAL,2,363,663,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.44425298403389774,1599,2001,0,,WHITE,,,0,,WHITE,True,CORRECT,1.0929405630013207,1092.9405630013207
1,20260325_120141,D,J,False,MANUAL,2,364,664,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5559417692369462,2001,1599,0,,BLACK,,,0,,BLACK,True,CORRECT,2.9322114210008294,2932.2114210008294
1,20260325_120141,D,J,False,MANUAL,2,365,665,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5513680032337782,1985,1615,0,,BLACK,,,0,,BLACK,True,CORRECT,3.4434665509998013,3443.4665509998013
1,20260325_120141,D,J,False,MANUAL,2,366,666,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.45466229287131893,1637,1963,0,,WHITE,,,0,,WHITE,True,CORRECT,2.7268238259985083,2726.8238259985083
1,20260325_120141,D,J,False,MANUAL,2,367,667,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5532394401995039,1992,1608,0,,BLACK,,,0,,WHITE,False,INCORRECT,7.316509256001154,7316.509256001154
1,20260325_120141,D,J,False,MANUAL,2,368,668,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5530134467375369,1991,1609,0,,BLACK,,,0,,BLACK,True,CORRECT,2.103543224000532,2103.543224000532
1,20260325_120141,D,J,False,MANUAL,2,369,669,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5385438744526013,1939,1661,0,,BLACK,,,0,,WHITE,False,INCORRECT,7.584594578998804,7584.594578998804
